y,ds
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
49,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
51,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-08
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
50,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
49,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
47,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
48,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
47,2023-04-07
47,2023-04-07
47,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
45,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
46,2023-04-07
